項次,日期,時間,丙烯儲槽溫度,反應器溫度(底),反應器溫度,反應器溫度,反應器溫度,反應器溫度,反應器溫度(頂),反應器出口冷卻溫度,反應器CHP25%入口加熱帶溫度,出料加熱帶溫度,丙烯儲槽壓力,丙烯pump出口壓力,丙烯pump出口至反應器管線壓力,CHP25% 儲槽壓力,氣液分離槽壓力,CHP25%儲槽液位,氮氣質量流量計,背壓閥壓力,氣體質量流量計,反應器入口丙烯加熱帶,氣體質量流量計總量,反應器壓力差,CHP25% pump出口至反應器壓力,WHSV
單位,年月日,時分秒,℃,℃,℃,℃,℃,℃,℃,℃,℃,℃,Kg/cm2,Kg/cm2,Kg/cm2,Kg/cm2,Kg/cm2,mm,g/hr,Kg/cm2,g/hr,℃,g,Kg/cm2,Kg/cm2,h-1
範圍,每天,,0-50,0-200,0-200,0-200,0-200,0-200,0-200,0-100,0-100,0-100,0-50,0-100,0-100,0-10,0-10,0-500,0-200,0-100,0-250,0-100,0-300,0-10,0-100,0-15
,Date,Time,TI-101,TI-102,TI-103,TI-104,TI-105,TI-106,TI-107,TI-108,TIC-101,TI-301,PI-101,PI-102,PI-103,PI-301,PI-104,LI-301,FIC-201,PIC-101,FI-101,TIC-102,FI-101 TR,DPI-101,PI-302,(尚未建立)
,2016/8/1,15:37:46,135,84.6,84.1,84.8,85,85.8,83.1,28.3,0,0,16,30.6,30.6,1.1,21.3,179,0,30,0,22.8,23,0.6,,
,2016/8/1,15:38:06,135,84.6,84.1,84.8,85.1,85.9,83.1,28.4,0,0,16,30.6,30.7,1.2,21.3,179,0,29.9,0,22.8,23,0.7,,
,2016/8/1,15:38:26,136,84.7,84.1,84.9,85.2,86,83.1,28.5,0,0,16.1,30.6,30.7,1.2,21.3,179,0,30,0,22.8,23,0.6,,
,2016/8/1,15:38:46,136,84.7,84.1,84.9,85.2,86.1,83.1,28.5,0,0,16,30.6,30.6,1.2,21.3,179,0,30,0,22.8,23,0.6,,
,2016/8/1,15:39:06,135,84.6,84,84.8,85.1,86,83.1,28.5,0,0,16.1,30.9,30.6,1,21.3,179,0,30.2,0,22.8,23,0.5,,
,2016/8/1,15:39:26,136,84.7,84.1,84.9,85.2,85.9,83.1,28.5,0,0,16.1,30.7,30.7,1.1,21.3,179,0,30,0,22.8,23,0.6,,
,2016/8/1,15:39:46,135,84.6,84.1,84.8,85.1,85.8,83,28.4,0,0,16.2,30.8,30.8,1.2,21.3,179,0,30.1,0,22.8,23,0.7,,
,2016/8/1,15:40:06,135,84.6,84.1,84.8,85.1,85.8,83.1,28.5,0,0,16.2,30.8,30.8,1.2,21.3,179,0,30.2,0,22.8,23,0.7,,
,2016/8/1,15:40:26,136,84.7,84.2,84.9,85.1,85.8,83.1,28.5,0,0,16.2,30.8,30.6,1.2,21.3,179,0,30,0,22.8,23,0.6,,
,2016/8/1,15:40:46,136,84.7,84.1,84.9,85.1,85.9,83.1,28.4,0,0,16.1,30.8,30.9,1.2,21.3,178,0,30.2,0,22.8,23,0.7,,
,2016/8/1,15:41:06,135,84.6,84.1,84.8,85.1,85.8,83.1,28.4,0,0,16.1,30.9,30.8,1.2,21.3,179,0,30.3,0,22.8,23,0.6,,
,2016/8/1,15:41:26,136,84.7,84.2,84.9,85.1,85.9,83.1,28.4,0,0,16.1,30.8,30.9,1.2,21.3,178,0,30.2,0,22.8,23,0.6,,
,2016/8/1,15:41:46,136,84.7,84.2,84.9,85.1,85.8,83,28.4,0,0,16.1,30.7,30.9,1.1,21.3,178,0,30.1,0,22.8,23,0.8,,
,2016/8/1,15:42:06,136,84.7,84.1,84.9,85,85.8,83,28.4,0,0,16.1,30.6,30.8,1.2,21.3,179,0,30.1,0,22.8,23,0.7,,
,2016/8/1,15:42:26,136,84.7,84.1,84.8,85.1,85.8,83.1,28.5,0,0,16,30.6,30.7,1.1,21.3,179,0,30,0,22.8,23,0.8,,
,2016/8/1,15:42:46,136,84.7,84.1,84.8,85.1,85.9,83,28.4,0,0,16.2,30.8,30.9,1.2,21.3,179,0,30.2,0,22.8,23,0.7,,
,2016/8/1,15:43:06,136,84.7,84.2,84.8,85.1,85.8,83,28.4,0,0,16,30.6,30.7,1.1,21.3,179,0,30,0,22.8,23,0.7,,
,2016/8/1,15:43:26,135,84.6,84.1,84.8,85.1,85.9,83.1,28.4,0,0,16.1,30.6,30.7,1.2,21.3,178,0,30,0,22.8,23,0.7,,
,2016/8/1,15:43:46,136,84.7,84.1,84.8,85.1,85.9,83.1,28.5,0,0,16.1,30.7,30.7,1.3,21.3,179,0,30,0,22.8,23,0.7,,
,2016/8/1,15:44:06,136,84.7,84.1,84.8,85.1,85.9,83.1,28.4,0,0,16,30.6,30.6,1.2,21.3,178,0,30,0,22.8,23,0.6,,
,2016/8/1,15:44:26,136,84.7,84.1,84.8,85,85.8,83,28.4,0,0,16.1,30.6,30.6,1.2,21.3,179,0,30,0,22.8,23,0.6,,
,2016/8/1,15:44:46,135,84.7,84.1,84.8,85.1,85.9,83.1,28.4,0,0,16.2,30.7,30.9,1.3,21.3,178,0,30.2,0,22.8,23,0.7,,
,2016/8/1,15:45:06,136,84.7,84.1,84.8,85.1,85.9,83.1,28.4,0,0,16.1,30.8,30.7,1.1,21.3,178,0,30.1,0,22.8,23,0.6,,
,2016/8/1,15:45:26,136,84.7,84.1,84.8,85.1,85.8,83,28.4,0,0,16.1,30.7,30.8,1,21.3,179,0,30,0,22.8,23,0.8,,
,2016/8/1,15:45:46,136,84.7,84.1,84.8,85.1,85.9,83,28.5,0,0,16.1,30.8,30.7,1.2,21.3,178,0,30,0,22.8,23,0.7,,
,2016/8/1,15:46:06,135,84.7,84.1,84.8,85.2,85.9,83,28.5,0,0,16.1,30.6,30.7,1.1,21.3,178,0,30,0,22.8,23,0.7,,
,2016/8/1,15:46:26,136,84.7,84.1,84.8,85.1,85.9,83.1,28.5,0,0,16,30.7,30.8,1.2,21.3,178,0,30.1,0,22.8,23,0.7,,
,2016/8/1,15:46:46,136,84.7,84.1,84.8,85.2,85.9,83.1,28.5,0,0,16.1,30.7,30.8,1.1,21.3,177,0,30,0,22.9,23,0.8,,
,2016/8/1,15:47:06,136,84.7,84.1,84.9,85.1,85.9,83.1,28.5,0,0,16,30.7,30.7,1.1,21.3,178,0,30.1,0,22.9,23,0.6,,
,2016/8/1,15:47:26,136,84.6,84.1,84.8,85.1,85.8,83.1,28.5,0,0,16.1,30.4,30.7,1.2,21.3,177,0,30,0,22.9,23,0.7,,
,2016/8/1,15:47:46,135,84.7,84.1,84.9,85.2,85.9,83.1,28.5,0,0,16.1,30.8,30.8,1.1,21.3,178,0,30.1,0,22.9,23,0.8,,
,2016/8/1,15:48:06,136,84.7,84.1,84.9,85.2,85.9,83.1,28.5,0,0,16.1,30.8,30.8,1.2,21.3,178,0,30.2,0,22.9,23,0.7,,
,2016/8/1,15:48:26,135,84.7,84.1,84.9,85.1,85.9,83,28.5,0,0,16.1,30.7,30.7,1,21.3,178,0,30.1,0,22.9,23,0.6,,
,2016/8/1,15:48:46,136,84.7,84.1,84.9,85.1,85.9,83.1,28.5,0,0,16.1,30.8,30.9,1.1,21.3,177,0,30.1,0,22.9,23,0.8,,
,2016/8/1,15:49:06,135,84.6,84.1,84.9,85.1,85.9,83,28.5,0,0,16,30.6,30.6,1.2,21.3,178,0,30,0,22.9,23,0.6,,
,2016/8/1,15:49:26,136,84.6,84.1,84.9,85.1,85.8,83,28.5,0,0,16.1,30.8,30.8,1.2,21.3,178,0,30.2,0,22.9,23,0.7,,
,2016/8/1,15:49:46,136,84.6,84.1,84.9,85.1,85.9,83,28.5,0,0,16,30.8,30.7,1.2,21.3,178,0,30.2,0,22.9,23,0.6,,
,2016/8/1,15:50:06,136,84.6,84.1,84.9,85.1,85.9,83,28.4,0,0,16.1,30.7,30.8,1.1,21.3,179,0,30,0,22.9,23,0.8,,
,2016/8/1,15:50:26,136,84.6,84.1,84.9,85.2,85.9,83.1,28.5,0,0,16.1,30.7,30.8,1.1,21.3,178,0,30,0,22.9,23,0.8,,
,2016/8/1,15:50:46,136,84.6,84.1,84.8,85.1,86,83,28.4,0,0,16.1,30.6,30.6,1.1,21.3,177,0,30,0,22.9,23,0.6,,
,2016/8/1,15:51:06,136,84.6,84.1,84.8,85.1,86,83,28.4,0,0,16.1,30.6,30.7,1,21.3,177,0,30.1,0,22.9,23,0.7,,
,2016/8/1,15:51:26,136,84.6,84.1,84.9,85.1,85.9,83.1,28.4,0,0,16.1,31,30.9,1.1,21.3,178,0,30.3,0,22.9,23,0.7,,
,2016/8/1,15:51:46,136,84.6,84.1,84.9,85.1,85.9,83,28.4,0,0,16.1,30.9,30.8,1.1,21.3,178,0,30.2,0,22.9,23,0.6,,
,2016/8/1,15:52:06,136,84.6,84.1,84.9,85.1,85.9,83,28.4,0,0,16.1,30.8,30.9,1.2,21.3,177,0,30.1,0,22.9,23,0.8,,
,2016/8/1,15:52:26,136,84.6,84.1,84.9,85.1,85.9,83,28.4,0,0,16.1,30.7,30.7,1.1,21.3,177,0,30.1,0,22.9,23,0.6,,
,2016/8/1,15:52:46,135,84.6,84.1,84.9,85.2,85.8,83.1,28.4,0,0,16.2,30.5,30.8,1,21.3,177,0,30,0,22.9,23,0.8,,
,2016/8/1,15:53:06,136,84.6,84.1,84.8,85.2,85.9,83.1,28.5,0,0,16.2,30.7,30.7,1.2,21.3,178,0,30,0,22.9,23,0.7,,
,2016/8/1,15:53:26,136,84.7,84.1,84.9,85.1,85.9,83.1,28.4,0,0,16.2,30.8,30.6,1.1,21.3,178,0,30.1,0,22.9,23,0.6,,
,2016/8/1,15:53:46,135,84.6,84.1,84.8,85.1,85.9,83.1,28.4,0,0,16.2,30.9,30.9,1.1,21.3,178,0,30.2,0,22.9,23,0.7,,
,2016/8/1,15:54:06,135,84.7,84.1,84.9,85.1,85.8,83.1,28.4,0,0,16,30.8,30.7,1.1,21.3,177,0,30.2,0,22.9,23,0.6,,
,2016/8/1,15:54:26,136,84.7,84.1,84.9,85.2,85.9,83.1,28.4,0,0,15.9,30.8,30.7,1.1,21.3,177,0,30.2,2.9,22.9,23,0.6,,
,2016/8/1,15:54:46,136,84.6,84.1,84.9,85.1,85.9,83.1,28.4,0,0,16.1,30.7,30.8,1.2,21.3,177,0,30,30.9,22.9,23,0.8,,
,2016/8/1,15:55:06,136,84.6,84.1,84.8,85.1,85.8,83.1,28.4,0,0,16.2,30.6,30.6,1.1,21.3,177,0,29.9,68.7,22.9,24,0.7,,
,2016/8/1,15:55:26,135,84.6,84.1,84.8,85.1,85.8,83.1,28.3,0,0,16.1,30.7,30.8,1.1,21.3,177,0,30,120.1,22.9,24,0.8,,
,2016/8/1,15:55:46,136,84.6,84.1,84.8,85.1,85.8,83.1,28.3,0,0,16.1,30.6,30.7,1.2,21.3,177,0,30,120.3,22.9,25,0.8,,
,2016/8/1,15:56:06,137,84.7,84.2,84.9,85.1,85.9,83.1,28.4,0,0,16.1,30.6,30.6,1.1,21.3,177,0,30,123.3,22.9,25,0.7,,
,2016/8/1,15:56:26,135,84.6,84.1,84.8,85.1,85.8,83.1,28.3,0,0,16.1,30.7,30.9,1.1,21.3,177,0,30.1,124.3,22.9,26,0.7,,
,2016/8/1,15:56:46,135,84.6,84.1,84.8,85.1,85.8,83.1,28.4,0,0,16.1,30.9,30.9,1.1,21.3,177,0,30.2,105.5,22.9,27,0.7,,
,2016/8/1,15:57:06,135,84.6,84.1,84.8,85.1,85.9,83.1,28.4,0,0,16.1,30.8,30.7,1.1,21.3,177,0,30.1,96.7,22.9,27,0.5,,
,2016/8/1,15:57:26,135,84.6,84.1,84.8,85.1,85.8,83.1,28.3,0,0,16.1,30.8,30.9,1.2,21.3,177,0,30.1,100.2,22.9,28,0.7,,
,2016/8/1,15:57:46,136,84.6,84.1,84.8,85.1,85.8,83.1,28.3,0,0,16.1,30.6,30.6,1.1,21.3,177,0,29.9,108.4,23,28,0.7,,
,2016/8/1,15:58:06,136,84.6,84.1,84.8,85.1,85.8,83.1,28.3,0,0,16.1,30.7,30.8,1.2,21.3,177,0,30,0,23,29,0.7,,
,2016/8/1,15:58:26,136,84.6,84.1,84.8,85.1,85.9,83.1,28.3,0,0,16,30.8,30.9,1.2,21.3,176,0,30.2,0,22.9,29,0.6,,
,2016/8/1,15:58:46,136,84.6,84.1,84.8,85.1,85.8,83.1,28.3,0,0,16.1,30.6,30.8,1.2,21.3,176,0,30.1,0,22.9,29,0.7,,
,2016/8/1,15:59:06,135,84.6,84.1,84.9,85.1,85.8,83.1,28.3,0,0,16.1,30.4,30,1.2,21.3,177,0,29.6,0,22.9,29,0.4,,
,2016/8/1,15:59:26,136,84.6,84.1,84.8,85.1,85.9,83.1,28.3,0,0,16.1,29.9,30.2,1.2,21.3,176,0,30,0,22.9,29,0.2,,
