No.000
 3/28 14:13:46,  21.5,  21.9,  23.6,  24.2,  20.0, 110.0,  760,  502,   7.6,    0
 3/28 14:13:49,  21.5,  21.9,  23.5,  24.1,  20.0, 110.0,  760,  503,   7.6,    0
 3/28 14:13:52,  21.4,  21.9,  23.6,  24.2,  20.0, 110.0,  759,  500,   6.3,    0
 3/28 14:13:56,  21.4,  21.9,  23.6,  24.2,  20.0, 110.0,  760,  500,   6.3,    0
 3/28 14:14:00,  21.4,  21.9,  23.6,  24.2,  20.0, 110.0,  759,  500,   8.8,    0
 3/28 14:14:03,  21.4,  21.8,  23.5,  24.2,  20.0, 110.0,  760,  497,   7.6,    0
 3/28 14:14:07,  21.4,  21.9,  23.6,  24.2,  20.0, 110.0,  759,  500,   7.6,    0
 3/28 14:14:10,  21.4,  21.9,  23.6,  24.2,  20.0, 110.0,  759,  499,   7.6,    0
 3/28 14:14:13,  21.4,  21.8,  23.6,  24.2,  20.0, 110.0,  759,  503,   7.6,    0
 3/28 14:14:16,  21.5,  21.9,  23.6,  24.1,  20.0, 110.0,  759,  497,   6.3,    0
 3/28 14:14:19,  21.5,  21.9,  23.5,  24.1,  20.0, 110.0,  759,  498,   8.8,    0
 3/28 14:14:23,  21.5,  21.8,  23.6,  24.2,  20.0, 110.0,  759,  504,   8.8,    0
 3/28 14:14:26,  21.5,  21.9,  23.6,  24.2,  20.0, 110.0,  759,  501,   7.6,    0
 3/28 14:14:29,  21.5,  21.9,  23.6,  24.2,  20.0, 110.0,  759,  502,   7.6,    0
 3/28 14:14:32,  21.5,  21.9,  23.6,  24.2,  20.0, 110.0,  759,  498,  10.1,    0
 3/28 14:14:35,  21.5,  21.9,  23.6,  24.2,  20.0, 110.0,  759,  502,   7.6,    0
 3/28 14:14:39,  21.4,  21.8,  23.6,  24.1,  20.0, 110.0,  759,  498,   7.6,    0
 3/28 14:14:43,  21.4,  21.8,  23.6,  24.2,  20.0, 110.0,  759,  502,   7.6,    0
 3/28 14:14:45,  21.5,  21.9,  23.5,  24.2,  20.0, 110.0,  759,  503,   7.6,    0
 3/28 14:14:50,  21.4,  21.9,  23.6,  24.2,  20.0, 110.0,  759,  498,  10.1,    0
 3/28 14:14:52,  21.4,  21.9,  23.6,  24.2,  20.0, 110.0,  759,  500,   8.8,    0
 3/28 14:14:56,  21.4,  21.9,  23.6,  24.2,  20.0, 110.0,  759,  502,   8.8,    0
 3/28 14:14:59,  21.3,  21.9,  23.6,  24.2,  20.0, 110.0,  759,  500,   8.8,    0
 3/28 14:15:01,  21.4,  21.9,  23.6,  24.2,  20.0, 110.0,  759,  496,   8.8,    0
 3/28 14:15:05,  21.4,  21.9,  23.6,  24.2,  20.0, 110.0,  759,  500,   7.6,    0
