,®É¶¡,201 [,201 [,201 [Bar],201 [rpm],201 [,201 [ml]
2016/4/28,17:49:01,115.3,139.83,5.69,104.7,139.8,0.1
2016/4/28,17:49:02,115.2,139.79,5.69,104.3,139.8,0.1
2016/4/28,17:49:03,115.3,139.79,5.68,104.5,139.8,0.1
2016/4/28,17:49:04,115.3,139.83,5.69,104.2,139.8,0.1
2016/4/28,17:49:05,115.3,139.81,5.7,104.1,139.8,0.1
2016/4/28,17:49:06,115.5,139.85,5.69,104.4,139.8,0.1
2016/4/28,17:49:07,115.4,139.79,5.7,104.8,139.8,0.1
2016/4/28,17:49:08,115.2,139.81,5.69,104.8,139.8,0.1
2016/4/28,17:49:09,115.2,139.83,5.69,104.6,139.8,0.1
2016/4/28,17:49:10,115.1,139.83,5.7,104.4,139.8,0.1
2016/4/28,17:49:11,115.3,139.85,5.69,104.1,139.8,0.1
2016/4/28,17:49:12,115.5,139.81,5.7,104.3,139.8,0.1
2016/4/28,17:49:13,115.4,139.83,5.69,104.2,139.8,0.1
2016/4/28,17:49:14,115.2,139.85,5.69,104.2,139.8,0.1
2016/4/28,17:49:15,115.3,139.83,5.69,104.8,139.8,0.1
2016/4/28,17:49:16,115.4,139.83,5.69,104.7,139.8,0.1
2016/4/28,17:49:17,115.4,139.83,5.69,104.7,139.8,0.1
2016/4/28,17:49:18,115.3,139.81,5.68,104.3,139.8,0.1
2016/4/28,17:49:19,115.3,139.85,5.69,104.2,139.8,0.1
2016/4/28,17:49:20,115.5,139.81,5.68,104.3,139.8,0.1
2016/4/28,17:49:21,115.3,139.83,5.68,104.1,139.8,0.1
2016/4/28,17:49:22,115.2,139.81,5.69,104.8,139.8,0.1
2016/4/28,17:49:23,115.5,139.83,5.68,104.7,139.8,0.1
2016/4/28,17:49:24,115.5,139.81,5.69,104.8,139.8,0.1
2016/4/28,17:49:25,115.1,139.83,5.69,104.6,139.8,0.1
2016/4/28,17:49:26,115.2,139.79,5.69,104.3,139.8,0.1
2016/4/28,17:49:27,115.3,139.81,5.68,103.9,139.8,0.1
2016/4/28,17:49:28,115.3,139.85,5.69,104.4,139.8,0.1
2016/4/28,17:49:29,115.2,139.83,5.69,104.2,139.8,0.1
2016/4/28,17:49:30,115.2,139.83,5.69,104.7,139.8,0.1
2016/4/28,17:49:31,115.4,139.83,5.68,104.8,139.8,0.1
2016/4/28,17:49:32,115.3,139.83,5.69,104.3,139.8,0.1
2016/4/28,17:49:33,115.2,139.83,5.7,104.8,139.8,0.1
2016/4/28,17:49:34,115,139.83,5.68,104.1,139.8,0.1
2016/4/28,17:49:35,115.1,139.85,5.69,104.3,139.8,0.1
2016/4/28,17:49:36,115.2,139.85,5.68,104.1,139.8,0.1
2016/4/28,17:49:37,115.4,139.85,5.69,103.9,139.8,0.1
2016/4/28,17:49:38,115.4,139.85,5.69,104.6,139.8,0.1
2016/4/28,17:49:39,115.4,139.87,5.68,104.5,139.8,0.1
2016/4/28,17:49:40,115.3,139.81,5.69,104.4,139.8,0.1
2016/4/28,17:49:41,115.2,139.83,5.68,105,139.8,0.1
2016/4/28,17:49:42,115.1,139.9,5.68,104.2,139.8,0.1
2016/4/28,17:49:43,115.3,139.87,5.69,104.1,139.9,0.1
2016/4/28,17:49:44,115.3,139.92,5.69,104.2,139.8,0.1
2016/4/28,17:49:45,115.3,139.92,5.69,104.1,139.8,0.1
2016/4/28,17:49:46,115.4,139.92,5.7,104.6,139.8,0.1
2016/4/28,17:49:47,115.1,139.94,5.68,104.6,139.8,0.1
2016/4/28,17:49:48,115.2,139.92,5.69,104.3,139.8,0.1
2016/4/28,17:49:49,115.2,139.94,5.69,104.1,139.8,0.1
2016/4/28,17:49:50,115.3,139.92,5.69,104.1,139.8,0.1
2016/4/28,17:49:51,115.3,139.98,5.69,104.2,139.8,0.1
2016/4/28,17:49:52,115.4,139.96,5.69,104.2,139.8,0.1
2016/4/28,17:49:53,115.3,139.96,5.68,104.5,139.8,0.1
2016/4/28,17:49:54,115.2,140,5.69,104.5,139.8,0.1
2016/4/28,17:49:55,115.2,139.98,5.69,104.7,139.8,0.1
2016/4/28,17:49:56,115.1,140,5.68,104.1,139.8,0.1
2016/4/28,17:49:57,115.1,139.96,5.69,104.3,139.8,0.1
2016/4/28,17:49:58,115.5,140,5.69,104.3,139.8,0.1
2016/4/28,17:49:59,115.4,140,5.68,103.9,139.8,0.1
2016/4/28,17:50:00,115.1,140.04,5.69,104.4,139.9,0.1
2016/4/28,17:50:01,115.1,140.02,5.68,104.7,139.8,0.1
2016/4/28,17:50:02,115.3,140.02,5.69,104.5,139.8,0.1
2016/4/28,17:50:03,115.3,139.96,5.7,104.8,139.8,0.1
2016/4/28,17:50:04,115.4,139.96,5.68,104.4,139.8,0.1
2016/4/28,17:50:05,115.3,140,5.69,104.1,139.9,0.1
2016/4/28,17:50:06,115.4,139.96,5.69,104.1,139.9,0.1
2016/4/28,17:50:07,115.4,140,5.69,104.1,139.8,0.1
2016/4/28,17:50:08,115.4,140,5.69,104.4,139.8,0.1
2016/4/28,17:50:09,115,139.98,5.69,104.5,139.8,0.1
2016/4/28,17:50:10,115,139.96,5.69,104.6,139.9,0.1
2016/4/28,17:50:11,115.2,139.98,5.69,104.8,139.8,0.1
2016/4/28,17:50:12,115.5,139.94,5.69,104.2,139.8,0.1
2016/4/28,17:50:13,115.4,139.94,5.68,104.1,139.8,0.1
2016/4/28,17:50:14,115.2,139.94,5.69,104.3,139.8,0.1
2016/4/28,17:50:15,115.1,139.9,5.69,104.1,139.8,0.1
2016/4/28,17:50:16,115,139.94,5.69,104.6,139.8,0.1
2016/4/28,17:50:17,115.1,139.94,5.69,104.4,139.8,0.1
2016/4/28,17:50:18,115.1,139.87,5.69,104.5,139.8,0.1
2016/4/28,17:50:19,115.1,139.9,5.69,104.8,139.8,0.1
2016/4/28,17:50:20,115.3,139.9,5.68,104.3,139.8,0.1
2016/4/28,17:50:21,115.3,139.87,5.69,104.1,139.8,0.1
2016/4/28,17:50:22,115.2,139.87,5.68,104.2,139.8,0.1
2016/4/28,17:50:23,115.2,139.9,5.68,104.1,139.9,0.1
2016/4/28,17:50:24,115.2,139.87,5.69,104.2,139.8,0.1
2016/4/28,17:50:25,115.3,139.83,5.68,104.7,139.8,0.1
2016/4/28,17:50:26,115.2,139.85,5.69,104.5,139.8,0.1
2016/4/28,17:50:27,115.1,139.79,5.69,104.8,139.8,0.1
2016/4/28,17:50:28,115.2,139.83,5.68,104.2,139.9,0.1
2016/4/28,17:50:29,115.3,139.85,5.69,104.2,139.8,0.1
2016/4/28,17:50:30,115.2,139.85,5.69,104.4,139.8,0.1
2016/4/28,17:50:31,115.3,139.87,5.68,104.6,139.8,0.1
2016/4/28,17:50:32,115.4,139.85,5.69,104.5,139.8,0.1
2016/4/28,17:50:33,115.1,139.83,5.69,104.9,139.8,0.1
2016/4/28,17:50:34,115.2,139.83,5.68,104.2,139.8,0.1
2016/4/28,17:50:35,115.1,139.81,5.7,104.2,139.8,0.1
2016/4/28,17:50:36,115.2,139.81,5.68,104.3,139.8,0.1
2016/4/28,17:50:37,115.1,139.83,5.69,104.1,139.8,0.1
2016/4/28,17:50:38,115.1,139.81,5.69,104.4,139.8,0.1
2016/4/28,17:50:39,115,139.87,5.69,104.7,139.9,0.1
2016/4/28,17:50:40,115.1,139.81,5.69,104.4,139.9,0.1
2016/4/28,17:50:41,115.1,139.79,5.68,104.8,139.8,0.1
2016/4/28,17:50:42,115.2,139.79,5.69,104.7,139.8,0.1
2016/4/28,17:50:43,115.1,139.79,5.68,104.2,139.8,0.1
2016/4/28,17:50:44,115.1,139.81,5.68,104.1,139.8,0.1
2016/4/28,17:50:45,115,139.81,5.69,104.2,139.9,0.1
2016/4/28,17:50:46,115.1,139.81,5.68,104.1,139.8,0.1
2016/4/28,17:50:47,115.2,139.81,5.69,105,139.8,0.1
2016/4/28,17:50:48,115.3,139.81,5.69,104.3,139.8,0.1
2016/4/28,17:50:49,115.2,139.83,5.68,104.7,139.8,0.1
2016/4/28,17:50:50,115.1,139.79,5.7,104.4,139.9,0.1
2016/4/28,17:50:51,115.1,139.81,5.69,104.2,139.8,0.1
2016/4/28,17:50:52,115.1,139.79,5.69,104.1,139.8,0.1
2016/4/28,17:50:53,115.1,139.79,5.68,104.1,139.8,0.1
2016/4/28,17:50:54,115,139.81,5.69,104.4,139.8,0.1
2016/4/28,17:50:55,115.2,139.81,5.68,104.6,139.8,0.1
2016/4/28,17:50:56,115.2,139.75,5.69,104.6,139.8,0.1
2016/4/28,17:50:57,115.2,139.81,5.68,104.7,139.8,0.1
2016/4/28,17:50:58,115.3,139.77,5.69,104.6,139.8,0.1
2016/4/28,17:50:59,115.1,139.81,5.68,104.1,139.8,0.1
2016/4/28,17:51:00,115.3,139.79,5.69,104.3,139.8,0.1
2016/4/28,17:51:01,115.2,139.81,5.68,104.1,139.8,0.1
2016/4/28,17:51:02,115.1,139.83,5.7,104.3,139.8,0.1
2016/4/28,17:51:03,115,139.83,5.69,104.8,139.8,0.1
2016/4/28,17:51:04,115,139.81,5.7,104.6,139.8,0.1
2016/4/28,17:51:05,115,139.83,5.69,104.8,139.8,0.1
2016/4/28,17:51:06,115,139.81,5.69,104.4,139.8,0.1
2016/4/28,17:51:07,115.2,139.83,5.68,104.2,139.8,0.1
2016/4/28,17:51:08,115.2,139.81,5.7,104.3,139.8,0.1
2016/4/28,17:51:09,115.3,139.81,5.68,104.1,139.8,0.1
2016/4/28,17:51:10,115.1,139.83,5.69,104.4,139.8,0.1
2016/4/28,17:51:11,115.2,139.83,5.68,104.7,139.8,0.1
2016/4/28,17:51:12,115.3,139.77,5.69,104.8,139.9,0.1
2016/4/28,17:51:13,115.1,139.79,5.68,104.4,139.8,0.1
2016/4/28,17:51:14,115.2,139.81,5.68,104.4,139.8,0.1
2016/4/28,17:51:15,115.1,139.81,5.69,104.2,139.8,0.1
2016/4/28,17:51:16,115.2,139.83,5.69,104.2,139.8,0.1
2016/4/28,17:51:17,115.2,139.81,5.69,104.5,139.9,0.1
2016/4/28,17:51:18,115.1,139.85,5.68,104.1,139.8,0.1
2016/4/28,17:51:19,115.2,139.79,5.69,104.8,139.8,0.1
2016/4/28,17:51:20,115.3,139.83,5.69,104.6,139.8,0.1
2016/4/28,17:51:21,115.4,139.75,5.69,104.4,139.8,0.1
2016/4/28,17:51:22,115.3,139.79,5.68,104.4,139.8,0.1
2016/4/28,17:51:23,115.2,139.79,5.69,104.2,139.8,0.1
2016/4/28,17:51:24,115.2,139.79,5.69,104.1,139.8,0.1
2016/4/28,17:51:25,115.2,139.81,5.68,104.5,139.8,0.1
2016/4/28,17:51:26,115.1,139.75,5.69,104.6,139.8,0.1
2016/4/28,17:51:27,115.1,139.79,5.68,104.5,139.8,0.1
2016/4/28,17:51:28,115.1,139.75,5.69,104.7,139.8,0.1
2016/4/28,17:51:29,115.2,139.75,5.68,104.4,139.8,0.1
2016/4/28,17:51:30,115.2,139.77,5.68,104.5,139.8,0.1
2016/4/28,17:51:31,115.3,139.75,5.69,104.2,139.8,0.1
2016/4/28,17:51:32,115.2,139.83,5.68,104.2,139.8,0.1
2016/4/28,17:51:33,115.2,139.77,5.69,104.4,139.8,0.1
2016/4/28,17:51:34,115.2,139.81,5.68,104.4,139.8,0.1
2016/4/28,17:51:35,115.3,139.77,5.69,104.8,139.9,0.1
2016/4/28,17:51:36,115.1,139.75,5.68,104.7,139.8,0.1
2016/4/28,17:51:37,115.4,139.77,5.68,104.2,139.8,0.1
2016/4/28,17:51:38,115.4,139.79,5.69,104.3,139.8,0.1
2016/4/28,17:51:39,115.3,139.77,5.68,104.3,139.8,0.1
2016/4/28,17:51:40,115.2,139.77,5.69,104.3,139.8,0.1
2016/4/28,17:51:41,115.3,139.77,5.69,104.7,139.8,0.1
2016/4/28,17:51:42,115.3,139.79,5.68,104.6,139.8,0.1
2016/4/28,17:51:43,115.2,139.81,5.69,104.7,139.8,0.1
2016/4/28,17:51:44,115.2,139.77,5.7,104.6,139.8,0.1
2016/4/28,17:51:45,115.4,139.79,5.68,104.2,139.8,0.1
2016/4/28,17:51:46,115.3,139.81,5.69,104.2,139.8,0.1
2016/4/28,17:51:47,115.3,139.77,5.69,104.2,139.9,0.1
2016/4/28,17:51:48,115.3,139.81,5.68,104.3,139.8,0.1
2016/4/28,17:51:49,115.2,139.83,5.68,104.4,139.8,0.1
2016/4/28,17:51:50,115.1,139.83,5.68,104.7,139.8,0.1
2016/4/28,17:51:51,115.2,139.83,5.69,105.2,139.8,0.1
2016/4/28,17:51:52,115.4,139.81,5.68,104.7,139.8,0.1
2016/4/28,17:51:53,115.4,139.81,5.68,104.3,139.8,0.1
2016/4/28,17:51:54,115.3,139.85,5.68,104.1,139.8,0.1
2016/4/28,17:51:55,115.1,139.87,5.69,104.4,139.8,0.1
2016/4/28,17:51:56,115.3,139.83,5.69,104.2,139.8,0.1
2016/4/28,17:51:57,115.4,139.85,5.69,104.7,139.9,0.1
2016/4/28,17:51:58,115.2,139.85,5.68,104.7,139.8,0.1
2016/4/28,17:51:59,115.1,139.9,5.68,104.1,139.8,0.1
2016/4/28,17:52:00,115.1,139.9,5.68,104.7,139.8,0.1
2016/4/28,17:52:01,115.1,139.9,5.69,104.2,139.8,0.1
2016/4/28,17:52:02,115.1,139.9,5.68,104.1,139.8,0.1
2016/4/28,17:52:03,115.1,139.94,5.68,104.2,139.8,0.1
2016/4/28,17:52:04,115.3,139.94,5.69,104.2,139.8,0.1
2016/4/28,17:52:05,115.2,139.87,5.7,104.8,139.8,0.1
2016/4/28,17:52:06,115.1,139.9,5.68,104.9,139.8,0.1
2016/4/28,17:52:07,115.2,139.9,5.68,104.2,139.8,0.1
2016/4/28,17:52:08,115.2,139.9,5.69,104.7,139.8,0.1
2016/4/28,17:52:09,115.2,139.87,5.68,104.2,139.8,0.1
2016/4/28,17:52:10,115.3,139.9,5.68,104.1,139.8,0.1
2016/4/28,17:52:11,115.1,139.87,5.69,104.4,139.8,0.1
2016/4/28,17:52:12,115,139.9,5.68,104.1,139.8,0.1
2016/4/28,17:52:13,115.2,139.94,5.68,104.5,139.8,0.1
2016/4/28,17:52:14,115.3,139.85,5.69,104.9,139.9,0.1
2016/4/28,17:52:15,115.3,139.9,5.68,104.3,139.8,0.1
2016/4/28,17:52:16,115.2,139.92,5.69,104.2,139.8,0.1
2016/4/28,17:52:17,115.1,139.9,5.69,104.1,139.8,0.1
2016/4/28,17:52:18,115.2,139.92,5.68,103.9,139.8,0.1
2016/4/28,17:52:19,115.2,139.92,5.69,104.5,139.8,0.1
2016/4/28,17:52:20,115.1,139.9,5.69,104.7,139.8,0.1
2016/4/28,17:52:21,115,139.94,5.68,104.3,139.8,0.1
2016/4/28,17:52:22,115.1,139.87,5.7,104.7,139.8,0.1
2016/4/28,17:52:23,115.2,139.87,5.68,104.1,139.8,0.1
2016/4/28,17:52:24,115.2,139.9,5.69,104.2,139.9,0.1
2016/4/28,17:52:25,115.3,139.9,5.69,104.1,139.8,0.1
2016/4/28,17:52:26,115.2,139.94,5.68,104.1,139.8,0.1
2016/4/28,17:52:27,115.2,139.9,5.69,104.3,139.8,0.1
2016/4/28,17:52:28,115,139.9,5.68,104.6,139.8,0.1
2016/4/28,17:52:29,115.1,139.92,5.69,104.8,139.8,0.1
2016/4/28,17:52:30,115.2,139.87,5.68,104.7,139.8,0.1
2016/4/28,17:52:31,115.2,139.9,5.68,104.2,139.8,0.1
2016/4/28,17:52:32,115.2,139.85,5.68,104.1,139.8,0.1
2016/4/28,17:52:33,115.2,139.87,5.68,104.2,139.8,0.1
2016/4/28,17:52:34,115.3,139.87,5.69,104.1,139.8,0.1
2016/4/28,17:52:35,115.2,139.9,5.68,104.3,139.8,0.1
2016/4/28,17:52:36,115.2,139.87,5.69,104.7,139.8,0.1
2016/4/28,17:52:37,115.2,139.81,5.68,104.6,139.8,0.1
2016/4/28,17:52:38,115.1,139.9,5.67,104.4,139.8,0.1
2016/4/28,17:52:39,115.1,139.85,5.69,104.3,139.8,0.1
2016/4/28,17:52:40,115.1,139.87,5.68,104.1,139.8,0.1
2016/4/28,17:52:41,115.2,139.85,5.69,104.4,139.9,0.1
2016/4/28,17:52:42,115.3,139.9,5.68,104.4,139.9,0.1
2016/4/28,17:52:43,115.3,139.9,5.69,104.4,139.8,0.1
2016/4/28,17:52:44,115.3,139.87,5.69,104.7,139.8,0.1
2016/4/28,17:52:45,115.3,139.87,5.69,104.6,139.8,0.1
2016/4/28,17:52:46,115.1,139.85,5.68,104.9,139.8,0.1
2016/4/28,17:52:47,115.1,139.87,5.68,104.1,139.8,0.1
2016/4/28,17:52:48,115.2,139.9,5.69,104.1,139.8,0.1
2016/4/28,17:52:49,115.1,139.94,5.68,104.2,139.8,0.1
2016/4/28,17:52:50,115.2,139.85,5.69,104.2,139.8,0.1
2016/4/28,17:52:51,115.2,139.9,5.68,104.3,139.8,0.1
2016/4/28,17:52:52,115.2,139.87,5.69,104.6,139.8,0.1
2016/4/28,17:52:53,115.3,139.85,5.68,104.2,139.8,0.1
2016/4/28,17:52:54,115.2,139.87,5.69,104.5,139.8,0.1
2016/4/28,17:52:55,115.2,139.83,5.68,104.4,139.8,0.1
2016/4/28,17:52:56,115.5,139.9,5.68,104.1,139.8,0.1
2016/4/28,17:52:57,115.4,139.87,5.69,104.4,139.8,0.1
2016/4/28,17:52:58,115.4,139.9,5.68,104.2,139.8,0.1
2016/4/28,17:52:59,115.4,139.85,5.69,104.5,139.9,0.1
2016/4/28,17:53:00,115.4,139.83,5.68,104.7,139.8,0.1
2016/4/28,17:53:01,115.4,139.85,5.69,104.5,139.8,0.1
2016/4/28,17:53:02,115.3,139.85,5.68,104.1,139.8,0.1
2016/4/28,17:53:03,115.2,139.87,5.68,104.1,139.8,0.1
2016/4/28,17:53:04,115,139.85,5.69,104.2,139.9,0.1
2016/4/28,17:53:05,115,139.87,5.68,104.3,139.8,0.1
2016/4/28,17:53:06,115.2,139.9,5.68,104.9,139.8,0.1
2016/4/28,17:53:07,115.2,139.85,5.69,104.5,139.8,0.1
2016/4/28,17:53:08,115.3,139.85,5.68,104.7,139.8,0.1
2016/4/28,17:53:09,115.1,139.83,5.69,104.5,139.9,0.1
2016/4/28,17:53:10,115,139.83,5.69,104.3,139.8,0.1
2016/4/28,17:53:11,115.1,139.83,5.68,104.2,139.9,0.1
2016/4/28,17:53:12,115.2,139.85,5.69,104.1,139.8,0.1
2016/4/28,17:53:13,115,139.85,5.68,104.2,139.8,0.1
2016/4/28,17:53:14,115.1,139.9,5.68,104.5,139.8,0.1
2016/4/28,17:53:15,115.3,139.87,5.69,104.4,139.8,0.1
2016/4/28,17:53:16,115.3,139.85,5.68,104.8,139.8,0.1
2016/4/28,17:53:17,115.1,139.83,5.68,104.8,139.8,0.1
2016/4/28,17:53:18,115.3,139.85,5.68,104.2,139.8,0.1
2016/4/28,17:53:19,115.3,139.85,5.69,104.3,139.8,0.1
2016/4/28,17:53:20,115.2,139.87,5.68,104.1,139.8,0.1
2016/4/28,17:53:21,115.1,139.92,5.68,104.1,139.8,0.1
2016/4/28,17:53:22,115.3,139.9,5.69,104.8,139.8,0.1
2016/4/28,17:53:23,115.1,139.85,5.68,104.6,139.8,0.1
2016/4/28,17:53:24,115.2,139.87,5.68,104.8,139.8,0.1
2016/4/28,17:53:25,115.2,139.87,5.67,104.1,139.8,0.1
2016/4/28,17:53:26,115.3,139.9,5.68,104.3,139.9,0.1
2016/4/28,17:53:27,115.4,139.87,5.69,104.1,139.8,0.1
2016/4/28,17:53:28,115.4,139.87,5.68,104.2,139.8,0.1
2016/4/28,17:53:29,115.3,139.9,5.68,104.3,139.8,0.1
2016/4/28,17:53:30,115.2,139.87,5.68,105,139.8,0.1
2016/4/28,17:53:31,115.3,139.83,5.68,104.4,139.9,0.1
2016/4/28,17:53:32,115.3,139.87,5.68,104.9,139.9,0.1
2016/4/28,17:53:33,115.2,139.87,5.68,104.4,139.8,0.1
2016/4/28,17:53:34,115.3,139.87,5.68,104.2,139.8,0.1
2016/4/28,17:53:35,115.3,139.9,5.69,104.3,139.8,0.1
2016/4/28,17:53:36,115.2,139.87,5.68,104.3,139.8,0.1
2016/4/28,17:53:37,115.3,139.92,5.67,104.2,139.8,0.1
2016/4/28,17:53:38,115.4,139.87,5.69,104.8,139.8,0.1
2016/4/28,17:53:39,115.4,139.85,5.68,104.7,139.8,0.1
2016/4/28,17:53:40,115.3,139.87,5.67,105,139.8,0.1
2016/4/28,17:53:41,115.3,139.87,5.67,104.2,139.8,0.1
2016/4/28,17:53:42,115.3,139.85,5.69,104.3,139.8,0.1
2016/4/28,17:53:43,115.3,139.85,5.69,104.1,139.8,0.1
2016/4/28,17:53:44,115.5,139.9,5.69,104.6,139.8,0.1
2016/4/28,17:53:45,115.4,139.87,5.69,104.5,139.8,0.1
2016/4/28,17:53:46,115.2,139.85,5.69,104.9,139.8,0.1
2016/4/28,17:53:47,115.2,139.83,5.68,104.6,139.8,0.1
2016/4/28,17:53:48,115.1,139.85,5.68,104.2,139.9,0.1
2016/4/28,17:53:49,115.1,139.81,5.69,104.4,139.9,0.1
2016/4/28,17:53:50,115.1,139.85,5.68,104.2,139.8,0.1
2016/4/28,17:53:51,115.4,139.85,5.68,104.4,139.8,0.1
2016/4/28,17:53:52,115.1,139.85,5.68,104.7,139.8,0.1
2016/4/28,17:53:53,115.2,139.92,5.68,104.2,139.8,0.1
2016/4/28,17:53:54,115.4,139.85,5.69,104.8,139.9,0.1
2016/4/28,17:53:55,115.2,139.85,5.67,104.6,139.8,0.1
2016/4/28,17:53:56,115.3,139.83,5.69,104.4,139.8,0.1
2016/4/28,17:53:57,115.2,139.83,5.68,104.4,139.8,0.1
2016/4/28,17:53:58,115.1,139.87,5.68,104.3,139.8,0.1
2016/4/28,17:53:59,115.3,139.87,5.68,104.1,139.8,0.1
2016/4/28,17:54:00,115.2,139.87,5.68,104.7,139.8,0.1
2016/4/28,17:54:01,115.1,139.87,5.68,104.6,139.8,0.1
2016/4/28,17:54:02,115.3,139.92,5.68,104.7,139.8,0.1
2016/4/28,17:54:03,115.5,139.85,5.68,104.5,139.8,0.1
2016/4/28,17:54:04,115.4,139.92,5.68,104.2,139.8,0.1
2016/4/28,17:54:05,115.3,139.9,5.68,103.9,139.8,0.1
2016/4/28,17:54:06,115.3,139.92,5.67,103.9,139.9,0.1
2016/4/28,17:54:07,115.2,139.92,5.68,104.4,139.8,0.1
2016/4/28,17:54:08,115.3,139.96,5.68,104.5,139.8,0.1
2016/4/28,17:54:09,115.3,139.9,5.68,104.6,139.8,0.1
2016/4/28,17:54:10,115.2,139.92,5.67,104.8,139.8,0.1
2016/4/28,17:54:11,115.2,139.92,5.68,104.5,139.8,0.1
2016/4/28,17:54:12,115.2,139.96,5.67,104.1,139.8,0.1
2016/4/28,17:54:13,115.3,139.96,5.68,104.2,139.8,0.1
2016/4/28,17:54:14,115.4,139.96,5.67,104.1,139.8,0.1
2016/4/28,17:54:15,115.3,139.94,5.68,104.1,139.8,0.1
2016/4/28,17:54:16,115.3,140,5.68,104.7,139.9,0.1
2016/4/28,17:54:17,115.1,139.94,5.66,104.7,139.8,0.1
2016/4/28,17:54:18,115.3,139.98,5.67,104.8,139.8,0.1
2016/4/28,17:54:19,115.2,139.94,5.67,104.7,139.8,0.1
2016/4/28,17:54:20,115.2,139.96,5.68,104.4,139.8,0.1
2016/4/28,17:54:21,115.3,139.98,5.67,103.9,139.9,0.1
2016/4/28,17:54:22,115.2,139.96,5.68,104.2,139.8,0.1
2016/4/28,17:54:23,115.2,139.96,5.67,104.3,139.8,0.1
2016/4/28,17:54:24,115.3,139.94,5.68,104.7,139.8,0.1
2016/4/28,17:54:25,115.3,139.96,5.67,104.7,139.8,0.1
2016/4/28,17:54:26,115.2,139.94,5.68,104.3,139.8,0.1
2016/4/28,17:54:27,115.3,139.94,5.68,104.7,139.8,0.1
2016/4/28,17:54:28,115.3,139.94,5.68,104.2,139.8,0.1
2016/4/28,17:54:29,115.2,139.96,5.68,104.2,139.8,0.1
2016/4/28,17:54:30,115.3,139.98,5.68,104.1,139.8,0.1
2016/4/28,17:54:31,115.2,139.94,5.69,104.1,139.8,0.1
2016/4/28,17:54:32,115.4,139.96,5.67,104.5,139.8,0.1
2016/4/28,17:54:33,115.4,139.85,5.68,104.7,139.9,0.1
2016/4/28,17:54:34,115.3,139.87,5.67,104.1,139.8,0.1
2016/4/28,17:54:35,115.2,139.87,5.68,104.4,139.8,0.1
2016/4/28,17:54:36,115.2,139.87,5.68,104.3,139.8,0.1
2016/4/28,17:54:37,115.3,139.87,5.68,104.1,139.8,0.1
2016/4/28,17:54:38,115.3,139.85,5.69,104.6,139.9,0.1
2016/4/28,17:54:39,115.4,139.85,5.67,104.3,139.9,0.1
2016/4/28,17:54:40,115.2,139.85,5.68,104.5,139.8,0.1
2016/4/28,17:54:41,115.1,139.81,5.68,104.7,139.8,0.1
2016/4/28,17:54:42,115.2,139.81,5.68,104.1,139.8,0.1
2016/4/28,17:54:43,115.3,139.79,5.69,104.6,139.8,0.1
2016/4/28,17:54:44,115.3,139.79,5.68,104.2,139.8,0.1
2016/4/28,17:54:45,115.1,139.83,5.67,104.1,139.8,0.1
2016/4/28,17:54:46,114.9,139.81,5.68,104.4,139.8,0.1
2016/4/28,17:54:47,115.4,139.79,5.68,104.7,139.8,0.1
2016/4/28,17:54:48,115.4,139.81,5.67,104.5,139.8,0.1
2016/4/28,17:54:49,115.1,139.73,5.69,104.7,139.8,0.1
2016/4/28,17:54:50,115.2,139.75,5.67,104.2,139.9,0.1
2016/4/28,17:54:51,115.1,139.79,5.67,103.9,139.8,0.1
2016/4/28,17:54:52,115,139.77,5.68,104.3,139.8,0.1
2016/4/28,17:54:53,115.2,139.77,5.68,104.2,139.8,0.1
2016/4/28,17:54:54,115.1,139.81,5.67,104.3,139.8,0.1
2016/4/28,17:54:55,115.2,139.75,5.68,104.7,139.8,0.1
2016/4/28,17:54:56,115.2,139.73,5.68,104.8,139.9,0.1
2016/4/28,17:54:57,115.2,139.73,5.68,104.7,139.8,0.1
2016/4/28,17:54:58,115.3,139.75,5.67,104.2,139.8,0.1
2016/4/28,17:54:59,115.2,139.79,5.68,103.9,139.8,0.1
2016/4/28,17:55:00,115.2,139.75,5.68,104.2,139.8,0.1
2016/4/28,17:55:01,115.1,139.79,5.68,104.1,139.8,0.1
2016/4/28,17:55:02,115.1,139.79,5.67,104.1,139.8,0.1
2016/4/28,17:55:03,114.9,139.77,5.68,104.4,139.8,0.1
2016/4/28,17:55:04,115,139.75,5.68,104.8,139.8,0.1
2016/4/28,17:55:05,115.1,139.73,5.68,104.9,139.8,0.1
2016/4/28,17:55:06,115,139.75,5.67,104.2,139.9,0.1
2016/4/28,17:55:07,115.1,139.77,5.68,104.1,139.8,0.1
2016/4/28,17:55:08,115.2,139.77,5.68,104.3,139.8,0.1
2016/4/28,17:55:09,115.4,139.77,5.68,104.2,139.8,0.1
2016/4/28,17:55:10,115.2,139.81,5.67,104.4,139.8,0.1
2016/4/28,17:55:11,115.2,139.75,5.68,104.7,139.8,0.1
2016/4/28,17:55:12,115.1,139.75,5.68,104.4,139.8,0.1
2016/4/28,17:55:13,115.2,139.77,5.67,104.7,139.8,0.1
2016/4/28,17:55:14,115.4,139.79,5.67,104.1,139.8,0.1
2016/4/28,17:55:15,115.3,139.81,5.69,104.2,139.8,0.1
2016/4/28,17:55:16,115.4,139.79,5.68,104.3,139.8,0.1
2016/4/28,17:55:17,115.2,139.83,5.67,104.2,139.8,0.1
2016/4/28,17:55:18,115.3,139.83,5.68,104.3,139.8,0.1
2016/4/28,17:55:19,115.3,139.77,5.68,104.7,139.8,0.1
